companyName,createdOn,expiresOn,imageLink,jobDescription,jobLink,location,opportunityDate,requiredExperience,role,updatedOn 
redBus,25-12-2021T11:28:36+0000UTC,24-01-2022T11:28:36+0000UTC,https://d2yjqys1j7uhg1.cloudfront.net/images/icons/redbus.svg,"<h4>Key Responsibilities</h4><ul><li>Develop, construct, test, and maintain architecture and large data processing pipelines.</li><li>Ensure architecture will support future business goals.</li><li>Discover new opportunities through data.</li><li>Develop a data set process for data modeling, mining, and production.</li><li>Employ a variety of languages to marry with the system.</li><li>Recommend ways to improve data reliability, efficiency, quality, and security.</li><li>Explore and examine data to find hidden new patterns and opportunities.</li></ul><h4>Key Skills</h4><ul><li>In-depth understanding of NoSql database systems like Cassandra, MongoDB</li><li>Working knowledge of key-value storage like Redis, RocksDB</li><li>High-level language proficiency like Python (including pandas) or Java (multi-threading and JVM tuning).</li><li>Stream-processing systems: Storm, Spark-Streaming, etc.</li><li>Experience in Data warehouse design and dimensional modeling</li><li>Experience with workflow automation with Airflow or Oozie</li><li>Experience in functional programming will be an added advantage.</li><li>Knowledge of serverless architectures (e.g. Lambda, Kinesis, Glue)</li><li>Ability to demonstrate micro/macro design and familiar with Unix Commands and basic work experience in Unix Shell Scripting.</li><li>Experience with AWS solutions such as EC2, RDS, ElasticCache, S3, Athena, Cloudwatch, etc. will be an added advantage.</li></ul><p>Educational Qualification:</p><ul><li>Bachelor's degree in Engineering, Computer Science, or related technical field with 1-3years of total exp.</li></ul><p>Experience:</p><ul><li>1-3 Years must have prior experience working as a software engineer<br />\u00a0</li></ul><hr />",https://www.redbus.in/careers/jobsdesc?jobid=a612615b779ea0&source=techmaestro,BENGALURU,18-02-2022T21:41:56,"Min Experience : 1,Max Experience : 3",Software Engineer,25-12-2021T11:28:36+0000UTC
Dream Sports,24-12-2021T11:44:29+0000UTC,23-01-2022T11:44:29+0000UTC,https://d2yjqys1j7uhg1.cloudfront.net/images/icons/dreamsports.svg,"<h4>Your Role</h4><ul><li>Designing efficient frameworks and micro-service components that can be used across Dream Sports for building services to handle the Dream11 scale</li><li>Researching, developing, and standardizing reactive frameworks for building services using a toolkit like vert.x and AKKA</li><li>Developing, integrating, and enhancing micro-services components like config server/service discovery/event sourcing/test frameworks</li><li>Building &amp; improving deployment tooling. creating frameworks to facilitate faster deployment on Kubernetes clusters across Dream Sports</li><li>Standardizing &amp; improving the code development process. Research and create tooling to maintain coding practices and standards across Dream Sports</li><li>Acting as a thought partner to the product engineering team, understand their challenges, and making recommendations that empower them with solutions to scale Dream11 infrastructure and tools efficiently</li></ul><h4>Must Have</h4><ul><li>3+ years of hands-on experience in developing solutions on JVM based languages like Java/Scala</li><li>2+ years of experience with the reactive framework using a reactive toolkit like AKKA/Vert.x</li><li>Understanding of functional programming and reactive design patterns</li><li>Problem-solving ability with a deep understanding of distributed systems and the micro-service architecture</li></ul><h4>Good to Have</h4><ul><li>Proficiency in designing micro-service framework components like Config-Server, Service discovery, Event sourcing</li><li>Prior experience with running services on Kubernetes clusters</li><li>Prior experience working with agile methodologies &amp; CI/CD pipeline</li><li>Experience working with the AWS/GCP stack</li><li>Good communication skills<br />\u00a0</li></ul><hr />",https://jobs.lever.co/dreamsports/7386fc96-bf4d-46cb-bacc-7841b6b23738?source=techmaestro,MUMBAI,18-02-2022T21:41:57,Min Experience : 3,SDE (Framework),24-12-2021T11:44:29+0000UTC
CoinSwitch Kuber,24-12-2021T11:41:40+0000UTC,23-01-2022T11:41:40+0000UTC,https://d2yjqys1j7uhg1.cloudfront.net/images/icons/coin-switch.svg,"<h4><span style=\""color:rgb(0,0,0)\""><strong>What You Will Do</strong></span></h4><ul><li><span style=\""color:rgb(0,0,0)\"">Your primary focus will be to implement responsive &amp; high-quality UI and reusable code for the CoinSwitch web application, with a particular focus on performance.</span></li><li><span style=\""color:rgb(0,0,0)\"">You will help translate requirements and mockups into fully functioning features using frontend technologies.</span></li><li><span style=\""color:rgb(0,0,0)\"">You will ensure the technical feasibility of UI/UX designs while maintaining high-quality standards.</span></li><li><span style=\""color:rgb(0,0,0)\"">You will collaborate timely with designers, product managers and own the front-end layer.</span></li><li><span style=\""color:rgb(0,0,0)\"">You will constantly look for optimizing applications to handle high scale.</span></li><li><span style=\""color:rgb(0,0,0)\"">You will keep yourself updated with the latest web technologies coming up in the market and suggest ways to implement it in our system.</span></li></ul><h4><span style=\""color:rgb(0,0,0)\""><strong>What You Should Have</strong></span></h4><ul><li><span style=\""color:rgb(0,0,0)\"">You should have 4+ years of extensive experience in Javascript.</span></li><li><span style=\""color:rgb(0,0,0)\"">You should have 4-8 years of experience in Javascript with at least 2\u00a0 years of experience in ReactJS.</span></li><li><span style=\""color:rgb(0,0,0)\"">You have experience writing clean, modular, object-oriented, and optimized scripts.</span></li><li><span style=\""color:rgb(0,0,0)\"">You are aware of Javascript design patterns and can architect a fairly complex UI.</span></li><li><span style=\""color:rgb(0,0,0)\"">You keep pace with the ever-changing specs of cutting-edge front-end technologies.</span></li><li><span style=\""color:rgb(0,0,0)\"">You can use Flux or Redux with React.</span></li><li><span style=\""color:rgb(0,0,0)\"">Developing new user-facing features using React.js</span></li><li><span style=\""color:rgb(0,0,0)\"">You should have a good grasp of HTML5, CSS, and SCSS.</span></li><li><span style=\""color:rgb(0,0,0)\"">Translating designs and wireframes into high-quality code</span></li><li><span style=\""color:rgb(0,0,0)\"">Excellent analytical and problem-solving skills and a strong desire to work in high performing team ability and eagerness to learn and explore new topics independently</span></li><li><span style=\""color:rgb(0,0,0)\"">Good communication skills</span></li><li><span style=\""color:rgb(0,0,0)\"">Strong proficiency in JavaScript, including DOM manipulation and the JavaScript object model</span></li></ul><h4><span style=\""color:rgb(0,0,0)\""><strong>Good to Have</strong></span></h4><ul><li><span style=\""color:rgb(0,0,0)\"">Prior experience working with fintech companies</span><br />\u00a0</li></ul><hr />",https://recruiterflow.com/coinswitch/jobs/185?source=techmaestro,BENGALURU,18-02-2022T21:41:57,Min Experience : 4,Software Development Engineer - Frontend,24-12-2021T11:41:40+0000UTC
Groww,24-12-2021T11:37:39+0000UTC,23-01-2022T11:37:39+0000UTC,https://d2yjqys1j7uhg1.cloudfront.net/images/icons/groww.svg,"<h4>What you will do</h4><ul style=\""list-style-type:disc\""><li>Build user-facing journeys with a customer-focused attitude.</li><li>Realize the need for a pleasing yet performant UI/UX Working with and for the other team members to raise the bar of the team.</li><li>Drive product/feature development along with the team throughout the SDLC.</li><li>Go out of your way to solve problems both in the codebase or within everyday team-wide processes.</li><li>Take conscious decisions for the benefit of the team and eventually for the benefit of the organization.</li><li>Create Technical Design Documentation from scratch for ensuring scalable, efficient, and testable code.</li><li>Participate in regular peer code reviews to ensure code sanity.</li><li>Occasionally maintaining and upgrading existing codebase with the team.</li><li>Work closely with the team inclusive of talented PMs, exceptional Backend Engineers, and awesome UI-UX designers. Contribute to every step of SDLC starting from the vision, to the execution.</li><li>Own what you do, and do what you own.</li><li>Apart from the usuals (integrating APIs, building UIX, maintaining codebase), you will get to explore new libraries and technologies.</li><li>Integrated complex third-party libraries.</li></ul><h4>Qualifications</h4><ul style=\""list-style-type:disc\""><li>Bachelor\u2019s / Master's degree in Computer Science Engineering or allied branches, or equivalent experience.</li><li>Have 1+ years of hands-on experience building applications on the web platform with ReactJS, Typescript, JavaScript, HTML, and CSS.</li><li>Have worked on tools/libraries like webpack, redux, redux-thunk, nodeJS, JIRA, and Jenkins.\u00a0</li><li>Have experience in leading teams in the right direction.</li><li>Have a knack for realizing problems and executing them.</li><li>Have a good command of good ol\u2019 Data Structures and Programming concepts.</li><li>Have a strong understanding of the product and design intricacies and obsessive attention to detail.</li><li>Have a get-things-done attitude and a customer-focused mindset.</li><li>Write clean, efficient, and scalable code and own it as it is your brainchild.</li><li>Are purpose-driven and have a zeal to solve complex problems.</li><li>Are a team player and am always ready to offer a helping hand and also don\u2019t shy away from asking for one when in need.</li><li>Last but not the least, have a strong will to Groww.<br />\u00a0</li></ul><hr />",https://groww.skillate.com/jobs/14495?source=techmaestro,BENGALURU,18-02-2022T21:41:58,Min Experience : 1,Front-end Developer,24-12-2021T11:37:39+0000UTC
Apple,24-12-2021T11:32:02+0000UTC,23-01-2022T11:32:02+0000UTC,https://d2yjqys1j7uhg1.cloudfront.net/images/icons/companies/apple.svg,"<h4>Key Qualifications</h4><ul><li>7+ years experience developing rich UI/Front-end for user-facing web applications.</li><li>4+ years experience in architecture, design, and development of systems using Java or NodeJS in a Unix environment is useful and desired, but not required.</li><li>Strong experience with Angular, AngularJS, StencilJS, Web Components, Typescript, JavaScript, HTML DOM, HTML5, CSS3,</li><li>Webpack, single page web application and client side MVC architecture.</li><li>Experience with data-driven web development, including strong knowledge of JSON and AJAX.</li><li>Extensive use of APIs and deep understanding of HTTP and REST architecture.</li><li>Experience in developing secure web applications and knowledge of application vulnerabilities such as Cross Site Scripting (XSS), Cross Site Request Forgery (CSRF) etc.</li><li>Experience building test automation frameworks and business use-case testing</li><li>Experience with web services development using Java and the JEE stack (Spring, Hibernate, Log4J, SQL, Oracle, Tomcat) is useful and desired, but not required.</li><li>Experience with relational database is useful and desired, but not required.</li><li>Experience with online ad industry is useful and desired, but not required.</li></ul><h4>Description</h4><ul><li>Requirements analysis, design and implement new user-facing features. Build libraries, reusable components, and frameworks that support complex web applications. Define RESTful APIs contract</li><li>Implement software designs using JavaScript and related technologies. Prepare and execute unit and integration tests.</li><li>Participate in peer reviews and software inspections.</li><li>Estimate and plan software development work. Identify and correct defects and their root causes.</li><li>Learn and apply software engineering standard methodologies to your work.</li><li>You have proven expertise in web technologies with proficiency in Angular, JavaScript, Web Components, CSS and have a real passion for software engineering.</li><li>Good collaboration and social communication skills (written and oral communication) are required to interact with the product managers, project managers, business users, other software developers, and testers.</li><li>Able to work effectively under schedule pressure to fix defects, review code, design, write, and test new code, and diagnose production issues (sometimes all in one day) without getting flustered.</li><li>Excellent analytical and quantitative skills. Enthusiasm for learning. Strong work ethic.</li></ul><h4>Education &amp; Experience</h4><ul><li>Bachelor\u2019s degree in Computer Science, Computer Engineering or related technical discipline / Master\u2019s degree in Computer Science, Computer Engineering or related technical discipline will be preferred<br />\u00a0</li></ul><hr />",https://jobs.apple.com/en-us/details/200254393/software-engineer-front-end-ad-platforms?source=techmaestro,HYDERABAD,18-02-2022T21:41:59,Min Experience : 7,Software Engineer [Front End - Ad Platforms],24-12-2021T11:32:02+0000UTC
Yahoo,23-12-2021T11:42:25+0000UTC,22-01-2022T11:42:25+0000UTC,https://d2yjqys1j7uhg1.cloudfront.net/images/icons/companies/yahoo.svg,"<h4>Job Description</h4><ul><li>This position will be part of the Production Engineering team that manages, maintains, and supports production systems,</li><li>Should be able to manage the\u00a0scale at Yahoo - manages and maintains \""large scale\"" production systems</li><li>Responsible for 24x7x365 uptime /availability of critical<span> systems/applications.</span> This also includes revenue-critical<span> systems/applications</span> as most of the systems do have a direct or indirect revenue-bearing.</li><li>The PE teams in Bangalore look at 12x7x365 vs. 24 hours coverage.\u00a0 Along with cross-functional collaboration with<span> Engg/Product/SOC/Site</span> Operations - he/she should<span> interface/collaborate</span> with PE counterparts who are in other Geographical locations(US/EU) such that collectively we can support production systems in true a 24x7x365 fashion.</li><li>Knowledge of any scripting language<span> (Shell/Perl/Python/PHP)</span></li><li>The candidate needs to demonstrate troubleshooting skills both at the system and<span> services/application</span> level</li><li>Utilize strong analytical and problem-solving skills to diagnose/resolve system and application issues.</li><li>Document processes, systems, and their associated configurations</li><li>Participate in change and release management activities</li></ul><h4><strong>Qualifications</strong></h4><ul><li>Actively enrolled in Bachelors or Masters Program</li></ul><h4><strong>Your Typical Day</strong></h4><ul><li>This position requires a dedicated individual who can work well in a team environment.</li><li>Effective oral and written communication skills are a must.</li><li>Experience with Linux/Unix administrative tasks is required.</li><li>Good knowledge of scripting Shell / Perl</li><li>The candidate must be able to demonstrate skill in troubleshooting techniques and problem diagnosis and resolution</li><li>Experience with MySQL/ RDBMS concept is a strong plus.</li><li>Experience in supporting cloud-based applications is a strong plus.<br />\u00a0</li></ul><hr />",https://ouryahoo.wd5.myworkdayjobs.com/en-US/careers/job/IN---Bengaluru/Software-Engineering-Intern_JR0017691?source=techmaestro,BENGALURU,18-02-2022T21:42:00,"Min Experience : 0,Level : Internship",Software Engineering Intern,23-12-2021T11:42:25+0000UTC
PhonePe,23-12-2021T11:40:45+0000UTC,22-01-2022T11:40:45+0000UTC,https://d2yjqys1j7uhg1.cloudfront.net/images/icons/phonepe.svg,"<h4>As a software engineer</h4><ul><li>You will translate high-level business problems into scalable design and code.</li><li>You will write performant, unit-tested code, develop object-oriented models, and design data structure for new software projects taking systems aspects into account</li><li>Responsible for End-to-end service design including API definitions and implementation for large services</li><li>Driving discussions to improve productivity across teams where ever there are interdependencies across products</li><li>Proactive communication to team lead and stakeholders</li></ul><h4>As a software engineer, you must have</h4><ul><li>Deep expertise in at least one programming language (e.g. Java, C, C++) &amp; tech stack to<br />write maintainable, scalable, unit-tested code.</li><li>Understanding of object-oriented design skills, knowledge of design patterns, and huge passion and ability to design intuitive module and class-level interfaces</li><li>Ability to channel high-level guidance to direct the building of large and complex business applications and platforms.</li><li>Go-getter attitude that reflects in energy and intent behind assigned tasks</li><li>Experience with full life cycle development in any programming language on a Linux platform</li><li>Deep understanding of design patterns, optimizations, deployments, and tuning</li><li>Knowledge of Test Driven Development</li><li>Basic understanding of databases (e.g. MySQL) and NoSQL (e.g. HBase, Elasticsearch, Aerospike, etc)</li><li>BTech, MTech, or Ph.D. in Computer Science or related technical discipline (or<br />equivalent).</li><li>Experience of having been a software engineer for at least 2+ years.</li></ul><p>As a software engineer, good to have</p><ul><li>Drive problem-solving skills for high-level business and technical problems.</li><li>Multi-perspective approach to developing object-oriented models, designing data structure, and building applications and platforms that can scale.</li><li>Prior experience in working with Agile software methodologies (XP, Scrum)<br />\u00a0</li></ul><hr />",https://www.phonepe.com/careers/jobs/Software-Engineer/4696923003?source=techmaestro,PUNE,18-02-2022T21:42:00,Min Experience : 2,Software Engineer,23-12-2021T11:40:45+0000UTC
Zeta,23-12-2021T11:37:48+0000UTC,22-01-2022T11:37:48+0000UTC,https://d2yjqys1j7uhg1.cloudfront.net/images/icons/zeta.svg,"<h4><strong>What is the job like?</strong></h4><ul style=\""list-style-type:disc\""><li>Designing and building a first-of-its-kind web ecosystem that drives the business, engages and inspires our community of consumers and enthusiasts, and meets the functional needs of our customers and partners.</li><li>Rapidly building prototype web user interfaces.</li><li>Driving improvements in usability and interactivity of Nova's web properties.</li><li>Implementation of a pixel-perfect UI/UX with a focus on driving customer engagement and creating beautiful and unobtrusive user flows.</li><li>Collaborate across engineering, marketing, product management, customer support, and design groups</li></ul><h4><strong>Who should apply for this role?</strong></h4><ul style=\""list-style-type:disc\""><li>Candidates with 2-6 years of experience.</li><li>Loves programming and you are good at designing the user experience across platforms.</li><li>Aware of various product design, functional design, and usability factors in designing.</li><li>Well-versed with visuals, typography, fonts, etc.</li><li>Rich experience in native JavaScript / JQuery / Bootstrap</li><li>Well versed with HTML5 &amp; CSS3</li><li>Handle UI integration with REST-APIs</li><li>Pro with cross-browser compatibility<br />\u00a0</li></ul><hr />",https://www.linkedin.com/jobs/view/2849220018?source=techmaestro,BENGALURU,18-02-2022T21:42:01,"Min Experience : 2,Max Experience : 6",Software Engineer [Frontend],23-12-2021T11:37:48+0000UTC
VMware,23-12-2021T11:35:22+0000UTC,22-01-2022T11:35:22+0000UTC,https://d2yjqys1j7uhg1.cloudfront.net/images/icons/companies/vmware.svg,"<h4>As a development engineer, you will</h4><ul><li>Work on product features engineering design, coding, review, testing, and automating the functional dev-test.</li><li>Design across application layers and distributed systems to implement models for management and operation of the cloud.</li><li>Work across backend and frontend teams, infrastructure, and domain teams.</li><li>Work closely with a team of passionate people with a startup mindset and who want to change the status quo.</li><li>Debug and handle complex technical design discussions across various stakeholders.</li><li>Have a customer focus to ensure high-quality solutions are delivered which meet the expectations of our customers and be able to work with other customer-facing teams to ensure the highest levels of customer satisfaction.</li><li>Operate with a service ownership mindset to work in a DevOps model where the dev team is responsible for all automation, quality, CI/CD, logging, and monitoring of services that are being built.</li><li>You should be comfortable working in a fast-paced environment where priorities and direction may change rapidly as customer requirements and market direction change.</li></ul><h4><strong>Required Qualifications</strong></h4><ul><li>Excellent design and programming skills primarily with a focus on enterprise server solutions using Java.</li><li>Familiarity with cloud technologies is a plus.</li><li>Working knowledge of Web Services technologies. Knowledge of Spring Framework and Hibernate</li><li>Full working knowledge of software engineering principles, design patterns, and commercial product development practices in a complex larger enterprise/cloud solution.</li><li>Working knowledge of basic technologies such as networking.</li><li>Use of Open-Source packages for common capabilities.</li><li>Strong analytical and problem-solving skills, with attention to detail.</li><li>Hard-working with a \""whatever it takes\"" attitude.</li><li>Able to demonstrate effective teamwork both within the immediate team and across teams.</li><li>Excellent communications skills and able to lead a team of highly technical individuals.</li></ul><h4><strong>Desired Qualifications</strong></h4><ul><li>Familiar with Agile/SCRUM development methodologies.</li><li>You are passionate about TDD (Test Driven Development) and unit testing.</li><li>You have a collaborative approach and are self-motivated.</li><li>Experience with test frameworks and tooling.<br />\u00a0</li></ul><hr />",https://careers.vmware.com/main/jobs/R2127322?lang=en-us&source=techmaestro,BENGALURU,18-02-2022T21:42:02,"Min Experience : 0,Level : Early Career",Member of Technical Staff,23-12-2021T11:35:22+0000UTC
Hike,22-12-2021T11:29:24+0000UTC,21-01-2022T11:29:24+0000UTC,https://d2yjqys1j7uhg1.cloudfront.net/images/icons/companies/hike.svg,"<h4>Skills &amp; experience we're looking for</h4><ul><li>B.Tech in Computer Science/ Information Technology for 2021/ 2020 &amp; 2019 Batch</li><li>Strong coding abilities and experience with Java/C/C++/Ruby/Python etc</li><li>Knowledge of multithreading and memory management</li><li>Sound knowledge of Design &amp; Architecture.</li><li>Deep knowledge of Collections, Algorithms, and well-known application frameworks</li><li>Strong understanding of object-oriented software development and design patterns</li><li>Exposure to MVVM</li><li>Understanding of large and complex code bases, including API design techniques to help keep them clean and maintainable</li><li>Knowledge of test-driven development.</li><li>Basic knowledge of software engineering tools</li></ul><h4>You will</h4><ul><li>Develop software in Java/C/C++/Python etc</li><li>Own the lifecycle of a feature from requirement analysis to deployment and post-production processes</li><li>Document requirements and specifications.</li><li>Design &amp; perform code review, troubleshoot &amp; help on issues</li><li>Write model code for functional and non-functional requirements and help improve the code quality standard across the team</li><li>Own engineering metrics for the areas you work on</li><li>Continuously improve performance metrics of modules owned.</li><li>Implement initiatives that improve engineering efficiency and excellence<br />\u00a0</li></ul><hr />",https://apply.workable.com/hike/j/FC75288006/,"REMOTE,DELHI",18-02-2022T21:42:03,"Min Experience : 0,Max Experience : 2",Software Development Engineer,22-12-2021T11:29:24+0000UTC
Salesforce,22-12-2021T11:24:16+0000UTC,21-01-2022T11:24:16+0000UTC,https://d2yjqys1j7uhg1.cloudfront.net/images/icons/salesforce.svg,"<h4><strong>Responsibilities include but are not limited to</strong></h4><ul><li>Implement code fixes under the direction of software architects and senior developers</li><li>Develop well-tuned code that may be included as part of our next software release</li><li>Contribute to our suite of automated tests and testing infrastructure</li><li>Contribute to tools and solutions to support and monitor our various cloud services</li></ul><h4><strong>Eligibility Criteria</strong></h4><ul><li>Enrolled in sophomore year or higher at a college/university or any year at a graduate school</li><li>Working towards a B.E/ B.Tech in Computer Science</li></ul><h4><strong>Required Skills</strong></h4><ul><li>Academic or professional/internship</li><li>Ability to quickly learn new technologies</li><li>Strong analytical and problem-solving skills</li><li>Be a self-starter and possess a strong sense of self-motivation</li></ul><h4><strong>Desired Skills</strong></h4><ul><li>Experience with programming languages such as Java, C++, or Python</li><li>Understanding of object-oriented programming/design</li><li>Working knowledge of HTML and web technologies</li><li>Coursework in SQL and relational database concepts</li><li>Strong competency in Java language, javascript, and associated frameworks</li><li>Strong skills in Data Structures, OOPS Concept and Algorithms<br />\u00a0</li></ul><hr />",https://salesforce.wd1.myworkdayjobs.com/External_Career_Site/job/India---Hyderabad/Intern-Software-Engineering_JR105265-2?source=techmaestro,"HYDERABAD,BENGALURU",18-02-2022T21:42:03,"Min Experience : 0,Level : Internship",Software Engineering Intern,22-12-2021T11:24:16+0000UTC
AngelList India,22-12-2021T11:19:39+0000UTC,21-01-2022T11:19:39+0000UTC,https://d2yjqys1j7uhg1.cloudfront.net/images/icons/angellist-india.jpeg,"<h4><strong>You will</strong></h4><ul><li>Get to define the future of the product.</li><li>Work on projects that uniquely bring software to the world of venture capital in India.</li><li>Connect Indian startups and investors who would never have had a chance to meet without AngelList.</li><li>Know the Indian venture financing business and ecosystem inside and out - from the ground up.</li><li>Take responsibility for the code you own and improve our codebase with your presence.</li><li>Ship every day.</li></ul><h4><strong>You are</strong></h4><ul><li>A full-stack generalist with 3+ years of experience building web applications.</li><li>Experienced at writing clean, scalable code with significant experience in one or more programming languages.</li><li>Excited to move fast and know how to prioritize and constantly make critical decisions.</li><li>Comfortable with and curious about working outside of a traditional narrow engineering role.</li><li>A self-starter: you have started something on your own before - a startup, an open-source project, something else.</li><li>Someone who has a deep love for startups<br />\u00a0</li></ul><hr />",https://angel.co/company/angellist-india/jobs/1046033-venture-full-stack-engineer,REMOTE,18-02-2022T21:42:04,Min Experience : 3,Venture | Full-Stack Engineer,22-12-2021T11:19:39+0000UTC
Spenny,22-12-2021T11:17:29+0000UTC,21-01-2022T11:17:29+0000UTC,https://d2yjqys1j7uhg1.cloudfront.net/images/icons/spenny.svg,"<h4><strong>Role &amp; Responsibilities</strong></h4><ul><li>You will own a functional area - from product conception to its delivery to customers</li><li>You will be designing and coding independently in multiple tech components related to your functional area</li><li>You will also need to develop a deep understanding of non-functional requirements, such as reliability and availability, scale, horizontal scalability, etc., over time and make tech stack decisions accordingly</li><li>You will also be actively mentoring our junior engineers. You need someone who owns the codebase quality</li><li>We are looking for seasoned engineers who are quality conscious, product thinkers, business cognizant, and smart \u2013 not just coders</li><li>Engineers get to significantly amplify the impact of their efficient work or creations with the scale that startups operate at</li></ul><h4><strong>Requirements</strong></h4><ul><li>1+ years of deep expertise with JavaScript (Node.js) and any objected-oriented, high-level proprietary or open-source language with strong programming constructs</li><li>Substantial experience in building complex and scalable solutions</li><li>Strong problem-solving skills</li><li>Good understanding of data structures &amp; algorithms and their space &amp; time complexities</li><li>Strong technical aptitude and a good knowledge of CS fundamentals</li><li>Hands-on experience working with Databases and Linux platform</li><li>Strong object-oriented design skills, ability to apply design patterns, and an uncanny ability to design intuitive module and class-level interfaces</li><li>Experience in Consumer-facing apps - Analytics SDKs integrations, Marketing SDKs integrations, Performance optimization, SQL databases</li><li>Should have developed and delivered successful mobile app projects</li><li>Experience with DevOps including Docker, AWS, Serverless<br />\u00a0</li></ul><hr />",https://angel.co/company/spenny/jobs/1852523-software-engineer-backend?utm_medium=techmaestro,BENGALURU,18-02-2022T21:42:05,Min Experience : 1,Software Engineer - Backend,22-12-2021T11:17:29+0000UTC
Tekion,21-12-2021T12:05:51+0000UTC,20-01-2022T12:05:51+0000UTC,https://d2yjqys1j7uhg1.cloudfront.net/images/icons/tekion.svg,"<h4><strong>Responsibilities</strong></h4><ul><li>Design and build solutions for complex business workflows</li><li>Understanding the user persona and deliver a slick experience</li><li>Take end to end ownership of components and be responsible for the subsystems that you work on from</li><li>design, code, testing, integration, deployment, enhancements, etc.</li><li>Write high-quality code and take responsibility for their task</li><li>Solve performance bottlenecks</li><li>Mentor junior engineers</li><li>Communicate and collaborate with management, product, QA, UI/UX teams</li><li>Deliver with quality, on-time in a fast-paced start-up environment</li></ul><h4><strong>Skills &amp; Qualifications</strong></h4><ul><li>Bachelor/Master's in computer science or relevant fields</li><li>3+years of relevant experience</li><li>Strong sense of ownership</li><li>Excellent Java and object-oriented development skills</li><li>Experience in building and scaling microservices</li><li>Strong problem-solving skills, technical troubleshooting, and diagnosing</li><li>Expected to be a role model for young engineers, have a strong sense of code quality, and enforce code</li><li>quality within the team</li><li>Strong knowledge in RDBMS and NoSql technologies</li><li>Experience in developing backends for enterprise systems like eCommerce / manufacturing/supply chain etc</li><li>Excellent understanding of Debugging performance and optimization techniques</li><li>Experience in Java, Mongo, MySQL, AWS technologies, ELK stack, Spring boot, Kafka</li><li>Experience in developing any large scale Experience in cloud technologies</li><li>Demonstrated ability to deliver in a fast-paced environment<br />\u00a0</li></ul><hr />",https://boards.greenhouse.io/tekion/jobs/4717734003?gh_src=f46b40283us,"BENGALURU,CHENNAI",18-02-2022T21:42:06,Min Experience : 3,Software Engineer [Referral],21-12-2021T12:05:51+0000UTC
InMobi,21-12-2021T11:59:08+0000UTC,20-01-2022T11:59:08+0000UTC,https://d2yjqys1j7uhg1.cloudfront.net/images/icons/inmobi-square.jpg,"{""raw"": ""<p>Location: Bengaluru, India</p><p>\u00a0<strong>What you would be doing?</strong>\u00a0</p><ul><li>Build and maintain frameworks for\u00a0continuous integration,\u00a0deployment, and operations.\u00a0</li><li>Design and lead the implementation of API frameworks that will aid other tools.\u00a0</li><li>Work on POCs and cutting-edge features before they\u2019re integrated into the product\u00a0</li><li>Influence product decisions, features, and APIs based on your real-world usage experience\u00a0\u00a0</li><li>Independently take projects to completion</li></ul><p>\u00a0<strong>Job\u00a0requirements</strong></p><ul><li>Experience of\u00a04-6\u00a0</li><li>Strong development, coding experience in one or more\u00a0programming languages.</li><li>Good in Data Structures, Algorithms.\u00a0</li><li>Strong software design/development with experience in building large-scale systems and products\u00a0</li><li>Experience with Kubernetes and/or Jenkins.\u00a0</li><li>Ability to do scripting (any one of Shell, Python, etc.)</li><li>Exposure in full-stack web development (NodeJS, HTML5)</li><li>Experience\u00a0with\u00a0Cloud, Continuous Integration and Delivery (CI/CD),\u00a0Git,\u00a0Linux is preferred.\u00a0</li><li>Experience with Azure (AKS, cosmos, Azure DevOps), GCP, AWS is a bonus.\u00a0<br />\u00a0</li></ul><hr />",https://www.inmobi.com/company/openings/technology-&-data-science/jobid/3446830?source=techmaestro,BENGALURU,18-02-2022T21:42:07,"Min Experience : 4,Max Experience : 6",Software Development Engineer II,21-12-2021T11:59:08+0000UTC
